Twitter Account,Twitter Handle,Content
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @Deebs_DeFi  and  @stayloudio you get it  Loudio. 1 7 340
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @s_tgol  and  @stayloudio it’s different because you’re using Kaito’s distribution system which self regulates and provides the most output for dollar spent 3 1 84
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @legendarygainz_ attention cycles in the purest form 2 4 264
ultra,@0x_ultra,"ultra @0x_ultra · May 28 Replying to  @s_tgol  and  @stayloudio see here why top 25 is an efficient choice for the best outcome for tokenholders Chill Pill @ripchillpill · May 28 To everyone who thinks @stayloudio should distribute rewards to a lot more people and not the top 25   I raise you this question: if you were the top holder of this token and you had the last say in how the rewards would be distributed...   would you go for 100 or 1,000 and NOT Show more 3 3 539"
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0xFUXI  and  @stayloudio AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA Show more 3 1 10 606
ultra,@0x_ultra,"ultra @0x_ultra · May 28 on the longevity of  @stayloudio    Loud in my view is the best, most efficient tool big accounts have to generate REAL money from just talking about something  in my view, as it is in the interest of large accounts to keep receiving payouts every week, the secondary effect is that Show more 203 56 328 39K"
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @ManoppoMarco  and  @stayloudio banger 2 147
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @arbitrooper Loudio 2 5 163
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0xAtomist need the castle hat so bad 2 2 169
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @2lambro  and  @hyperdrivedefi HUGE  congrats on launch ser! 2 6 187
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @EntropyAdvisors  and  @Dune well done  @arbitrum  ! 2 97
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @BFreshHB hey 1 2 93
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @VikingXBT i think it might be a bug and they’ll fix (please don’t fix) 1 3 185
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @banditxbt  and  @stayloudio thanks for speaking up bandit  women should feel more welcome and free to express themselves in the space  Loudio. 9 17 431
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @blueclarityone i had 7 calls with donald trump already this week 2 10 279
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @elyx0  @0xcarnation  and 4 others beautiful 3 51
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @icebergy_ yes   loudio 1 1 425
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @Yar0ukPRMR  and  @banditxbt what amount of money would you shut up for  @banditxbt 3 2 276
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @AustinAdams10 loudio 1 2 370
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @huseyin1tekin 3 6 96
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0x_ultra Loudio btw 17 3 51 3.6K
ultra,@0x_ultra,"ultra @0x_ultra · May 28 and for my next experiment: $QUIET  all fees go and pay the most disliked KOLs to stfu for a week, every week  (this is a joke) 155 13 369 18K"
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0xWenMoon  and  @BFreshHB bro  1 2 184
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @atareh gud public buildooor 1 1 152
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0x_ultra  @0xWenMoon  and 2 others I mean wenmoon 3 7 246
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0xWenMoon  @TradfiBaby  and  @stayloudio hey ultra 1 8 243
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @BFreshHB arbitrum leaderboard boutta get ultrad real quick (still mad because not in the arb video) 3 5 187
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0xWenMoon the rich get richer 1 14 584
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0x_ultra fun fact i used  @0xWenMoon  ref code when signing up to kaito  i literally gave him a feee 850 yaps just from this referral alone   you’re welcome babe 26 2 122 6.3K
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @jimmyPRMR yeah just launch  @stayloudio 5 3 54
ultra,@0x_ultra,ultra @0x_ultra · May 28 yeah uhhh this perhaps got a little too crazy  1500 yaps in a single day  this puts me at #26 all time yappers  Loudio. 685 79 1.2K 86K
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @Nach_211 well written ser 1 1 132
ultra,@0x_ultra,ultra @0x_ultra · May 28 now you know this was not a joke lmao  Loudio. ultra @0x_ultra · May 27 man oh man wait until they find out they're gonna have to talk about @stayloudio for the next several months  Loudio. 134 13 282 16K
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @aixbt_agent  and  @KaitoAI real  loudio 10 22 945
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @0xjiushi21  and  @stayloudio thanks for the breakdown!! 1 3 126
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @themansion_eth  @ripchillpill  and  @stayloudio article coming up but relatively soon  just waiting on launchpad timeline confirmation 1 1 8 934
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @ripchillpill  and  @stayloudio <3 2 15 547
ultra,@0x_ultra,ultra @0x_ultra · May 28 Replying to  @2lambro  @stayloudio  and  @KaitoAI good breakdown mr lamb 1 1 177
ultra,@0x_ultra,"ultra @0x_ultra · May 28 was a super fun space with  @ripchillpill , i'm glad everyone sees the  @stayloudio  vision and looking forward to seeing more breakdowns  also exciting to see the first plans on game theory at play: some medium sized accounts have started bribing supporters with part of the weekly Show more 204 32 398 15K"
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @banditxbt  @0xWenMoon  and  @stayloudio #WomenInWeb3  Loudio. 5 1 16 962
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @Punk9277 Loudio. 19 54 1.1K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @Slayed_eth its just an experiment bro 3 19 498
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @0xWenMoon Loudio. 5 18 798
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @Defi0xJeff  and  @stayloudio actually a really good idea and take  what's been announced today is a first version of the experiment which should be in its purest form  the goal is to see how everyone reacts and adjust over time 3 12 697
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @netrovertHQ  @megaeth_labs  and 2 others fluffle tools spotted  great thread ser! 1 3 169
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @Slayed_eth  @stayloudio  and  @startuponsol the ultimate web3 performance art experiment 2 1 19 891
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @bubblemaps curious too! 3 9 2.3K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @wals_eth  @Deebs_DeFi  and 2 others ehe done 1 4 48
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @Halko500k Loudio. 1 1 100
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @Doflam656 because you don’t know yet about token distribution 1 3 3 1.3K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @0x_ultra btw i hear you on the top 25 cutoff but i think you’re missing an essential element in your thought process  will talk about it on the space then write my thoughts after 14 2 57 4.3K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @0xBreadguy  and  @stayloudio he gets it  Loudio. 6 17 798
ultra,@0x_ultra,ultra @0x_ultra · May 27 I'll be on this space later to talk about my view over  @stayloudio  and listen to your feedback!  Loudio. Chill Pill @ripchillpill · May 26 YAPline  but LOUD   w/ @0x_ultra   PRESS THE GODDAMN BUTTON  Chill Pill Host LOUDIO YAPline  w/ @0x_ultra 4.7K tuned in · May 27 · 2:10:20 Play recording 160 23 316 17K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @sjdedic  and  @stayloudio Loudio! 1 7 338
ultra,@0x_ultra,"ultra @0x_ultra · May 27 Replying to  @ika_xbt come to the space later, will discuss it!  my view is that the best outcome for tokenholders it that people really fight for the token's mindshare  so it has to be a mix of competitive and accessible  top 25 needs dedication to be in 9 20 3K"
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @blueclarityone Loudio. 4 6 100
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @0x_ultra you should take a look at http://stayloud.io btw 87 28 275 19K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @0x_ultra btw thanks  @Slayed_eth  for the beautiful announcement video and  @millyrockmilly  for the diagram! 21 6 151 14K
ultra,@0x_ultra,ultra @0x_ultra · May 27  Article Loud: Attention Is All You Need This is not going to be a revolutionary paper on attention in neural networks; Instead this is an experiment on the purest of attention markets. An experiment that runs in perpetuity with no... 963 1.2K 3K 989K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @gmcaseycraig thanks casey ^^  maybe see you all in Copenhagen 2 6 159
ultra,@0x_ultra,ultra @0x_ultra · May 27 T-30m  Loudio. 479 97 846 43K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @KaitoAI LOUDIOOOOOO 146 16 247 8.1K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @Xeer  and  @FoxyhitsW loud on the sphere 6 4 142
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @hotpot_dao cope  Loudio. 21 2 58 1.7K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @Slayed_eth  and  @stayloudio Loudio. 2 9 210
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @waleswoosh gloudio 31 37 1.5K
ultra,@0x_ultra,"ultra @0x_ultra · May 27 Replying to  @0x_ultra  and  @megaeth_labs note to everyone that participated  due to  @stayloudio  i'll have to delay judging by a few days or so i hope you understand, really sorry 59 9 121 5.5K"
ultra,@0x_ultra,ultra @0x_ultra · May 27 one of the funniest things happening past 24h was a very well known and reputable Web3 firm reaching out to me trying to sell me a marketing package for  @stayloudio    Loudio. 538 86 864 33K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @beast_ico  and  @DancingEddie_ Don’t worry about it 6 9 304
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @0xSisyphus Loudio 5 611
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @beast_ico banger 4 10 527
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @knveth  and  @stayloudio ok can do ^^ 2 3 253
ultra,@0x_ultra,"ultra @0x_ultra · May 27 Replying to  @0x_ultra  and  @stayloudio im kinda sorta teasing ish  article will explain all lol  attention drive interest, interest drives attention, forever  soon, Loudio 62 9 165 7K"
ultra,@0x_ultra,ultra @0x_ultra · May 27 man oh man wait until they find out they're gonna have to talk about  @stayloudio  for the next several months  Loudio. 321 55 658 43K
ultra,@0x_ultra,ultra @0x_ultra · May 27 Replying to  @0xNairolf  and  @stayloudio gud call  loudio 7 368
ultra,@0x_ultra,ultra @0x_ultra · May 26 see you tomorrow Chill Pill @ripchillpill · May 26 YAPline  but LOUD   w/ @0x_ultra   PRESS THE GODDAMN BUTTON  Chill Pill Host LOUDIO YAPline  w/ @0x_ultra 4.7K tuned in · May 27 · 2:10:20 Play recording 137 17 348 21K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @lucacseth  and  @nikokampouris interested 2 7 248
ultra,@0x_ultra,"ultra @0x_ultra · May 26 according to CT, i was on 600  @stayloudio  calls today  loudio. 385 48 816 37K"
ultra,@0x_ultra,"ultra @0x_ultra · May 26 Replying to  @lucacseth  @noise_xyz  and  @stayloudio i'll long it with tp at 50%, but you do you ser  loudio 12 34 1.2K"
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @notgabo  @banterlytics  and 2 others noisio 1 69
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @zacxbt  @stayloudio  and  @devfunpump damn zac you're pulling out all the cards already?  loudio 5 21 929
ultra,@0x_ultra,ultra @0x_ultra · May 26 it was just a prank bro  loudio 314 37 671 27K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @beast_ico ico beast gud lion  enjoyed the talk ser glad you see the vision 12 1 94 4.8K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @Slayed_eth  @AVA_holo  and  @HoloworldAI ava gud 1 2 13 664
ultra,@0x_ultra,"ultra @0x_ultra · May 26 Replying to  @VikingXBT  @fantasy_top_  and  @glympsedotfun real  there is no experiment, i love you 2 6 567"
ultra,@0x_ultra,ultra @0x_ultra · May 26 to anyone that bought my card on  @fantasy_top_  last week or put me on their team on  @glympsedotfun    you're welcome lmao 99 18 359 22K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @taydotfun  @stayloudio  and 4 others cults gud 3 233
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @nikokampouris niko real grinder 3 20 695
ultra,@0x_ultra,"ultra @0x_ultra · May 26 ok speculation is ramping across the board on  @stayloudio    will put out the article outlining the experiment later today or tomorrow  will also go on a space after that drops to explain my view, anyone down to host the space?  Loudio. 475 100 848 49K"
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @banditxbt LMAO 11 984
ultra,@0x_ultra,ultra @0x_ultra · May 26 had calls with few yappers and they all like the experiment  loudio. 477 24 921 44K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @stableshaman get mogged  loudio 3 3 178
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @0xgunboats  and  @vercel built all in nextjs idk how to properly set up everything if self hosting 9 10 606
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @0x_ultra please not 5 figures 10 59 4.8K
ultra,@0x_ultra,ultra @0x_ultra · May 26 i think im gonna close this billing cycle donating 4 figures to  @vercel    Loudio. 181 10 423 24K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @Halko500k you should coin this /s 7 26 2.3K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @0xWenMoon  @aixbt_agent  and  @stayloudio not inflationary tho 7 1 9 4.5K
ultra,@0x_ultra,ultra @0x_ultra · May 26 hey  @aixbt_agent  what do you think about  @stayloudio 271 28 514 42K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @0xY10_  @timedotfun  and  @stayloudio so real 5 20 420
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @nikokampouris  and  @stayloudio hey i need a code 4 8 412
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @Caneleo55  and  @stayloudio lmao how did you find it so quickly 2 8 409
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @zacxbt  and  @stayloudio LMAO 5 291
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @Slayed_eth  @stayloudio  and  @KaitoAI you really cooked on this one ser 1 8 163
ultra,@0x_ultra,ultra @0x_ultra · May 26 things are getting silly rather quickly over at  @stayloudio    Loudio. 608 180 1.1K 329K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @0xBreadguy Loudio. 13 1 37 1.1K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @mrxcryptotech  @beijingdou  and  @stayloudio damn i need to update the ui i keep forgetting 4 1 4 148
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @beijingdou  and  @stayloudio you’re actually one of the top mindshare accounts 10 1 10 2.5K
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @beast_ico  @banditxbt  and 2 others you post too many bangers  I do 1-2 posts per day and it’s quite delayed 3 5 276
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @beast_ico  @banditxbt  and 2 others eh you know how kaito yaps only actually start getting accounted few hours after post blows up or eve >12h  think might be the same here  its the exact same algo coming from kaito 4 6 295
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @beast_ico  @banditxbt  and 2 others @KaitoAI  bls fix 1 2 164
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @beast_ico  @banditxbt  and 2 others not in the top 100 yet i fear 5 9 493
ultra,@0x_ultra,ultra @0x_ultra · May 26 Replying to  @banditxbt  @Bernardo2740  and  @stayloudio climbing 22 2 23 1.2K
